,0
724,1.9596566e-08
725,1.2853512e-08
726,1.2549322e-08
727,1.2143121e-08
728,1.8989455e-08
729,8.879689e-09
730,1.443119e-08
731,1.5842637e-08
732,1.0446326e-08
733,8.52663e-09
734,1.3553481e-08
735,1.6151024e-08
736,2.7552161e-08
737,2.6161711e-08
738,2.1020776e-08
739,2.2274152e-08
740,2.1364826e-08
741,1.7492342e-08
742,2.4519293e-08
743,2.1430722e-08
744,1.5708373e-08
745,1.1766863e-08
746,1.4327586e-08
747,1.5460495e-08
748,1.63817e-08
749,1.3841552e-08
750,1.3296426e-08
751,1.21535e-08
752,2.7755986e-08
753,1.757153e-08
754,1.6839225e-08
755,1.3285408e-08
756,1.4900717e-08
757,1.3404165e-08
758,1.780948e-08
759,1.347487e-08
760,1.961595e-08
761,2.494504e-08
762,2.1243485e-08
763,1.4691681e-08
764,1.9099856e-08
765,2.3610912e-08
766,3.8344474e-08
767,2.3196836e-08
768,3.690469e-08
769,4.2313026e-08
770,5.588045e-08
771,4.879469e-08
772,5.5363866e-08
773,4.5538023e-08
774,6.502985e-08
775,7.453361e-08
776,6.741131e-08
777,6.142534e-08
778,7.669581e-08
779,5.993256e-08
780,8.9390696e-08
781,6.977487e-08
782,7.735812e-08
783,6.9079746e-08
784,7.0279626e-08
785,9.265753e-08
786,6.154487e-08
787,4.4759496e-08
788,5.5385314e-08
789,6.422004e-08
790,6.7974455e-08
791,7.017903e-08
792,5.7302646e-08
793,5.836071e-08
794,5.3165465e-08
795,3.7600064e-08
796,5.247039e-08
797,5.7795322e-08
798,9.886076e-08
799,1.1964944e-07
800,1.2719171e-07
801,1.6979334e-07
802,1.9199722e-07
803,9.28367e-08
804,5.8061727e-07
805,1.4613449e-06
806,4.7808626e-05
807,2.7312539e-05
808,9.0668145e-06
809,1.379923e-06
810,1.7803434e-06
811,1.7608847e-05
812,1.8008792e-05
813,8.364481e-06
814,4.3564937e-06
815,2.468251e-06
816,1.6189543e-06
817,9.105544e-07
818,4.829105e-07
819,3.0301007e-07
820,1.8537928e-07
821,1.8975754e-07
822,7.8466776e-08
823,1.4067506e-07
824,7.815231e-08
825,5.3227478e-08
826,9.338095e-09
827,7.555925e-09
828,5.451732e-09
829,5.7831104e-09
830,6.642046e-09
831,9.020115e-09
832,1.5174898e-08
833,1.5404998e-08
834,1.4405484e-08
835,5.047134e-09
836,7.480741e-09
837,7.6347115e-09
838,6.9704043e-09
839,1.7016758e-08
840,2.4298657e-08
841,2.7421033e-08
842,1.4761259e-08
843,1.7404485e-08
844,1.1796833e-08
845,8.508051e-09
846,6.376049e-09
847,7.0319377e-09
848,6.116506e-09
849,1.244773e-08
850,1.5872445e-08
851,5.9101106e-09
852,7.7921913e-10
853,5.0452015e-10
854,4.5310227e-09
855,5.30737e-09
856,2.5182243e-09
857,1.7096097e-09
858,1.9714839e-09
859,5.606086e-10
860,3.0799034e-09
861,1.3008803e-09
862,1.134396e-09
863,1.4312027e-09
864,8.5283014e-10
865,2.5308038e-09
866,6.1191446e-10
867,1.2494916e-09
868,1.990876e-09
869,3.7179002e-09
870,4.476062e-10
871,7.006046e-11
872,9.640271e-10
873,9.667942e-10
874,2.7517009e-09
875,2.4854807e-09
876,2.5442777e-09
877,3.816007e-09
878,3.8724515e-10
879,4.6128956e-10
880,3.1699834e-10
881,1.01544e-09
882,1.9239288e-09
883,1.5715981e-09
884,2.8259761e-09
885,1.4320062e-10
886,3.0129361e-09
887,1.6517834e-09
888,1.5117735e-09
889,2.093018e-09
890,2.6697666e-10
891,3.7089642e-09
892,6.8213907e-10
893,3.5220982e-09
894,5.689457e-10
895,1.8704928e-10
896,6.3366096e-10
897,4.1413117e-10
898,8.5740226e-10
899,7.398073e-10
900,2.5550342e-09
901,1.5329884e-09
902,1.4686437e-09
903,1.5544843e-09
904,3.1630847e-09
905,3.964943e-10
906,2.3268132e-10
907,4.3248638e-10
908,1.1062428e-09
909,7.552977e-10
910,3.300989e-09
911,2.6005464e-09
912,4.676818e-09
913,2.3089086e-09
914,1.7155214e-09
915,3.3848966e-09
916,3.622864e-09
917,4.4840185e-09
918,3.4738559e-09
919,1.1508233e-09
920,1.2927309e-09
921,6.922741e-10
922,5.053976e-10
923,1.7576814e-09
924,3.193141e-09
925,1.5501791e-09
926,1.4171907e-09
927,3.5522376e-09
928,3.6649819e-09
929,1.8603418e-09
930,3.1678504e-09
931,4.8104903e-10
932,3.1754985e-09
933,3.4354222e-09
934,3.9710955e-09
935,2.8761864e-09
936,8.879896e-09
937,3.2616285e-09
938,3.6466343e-09
939,1.2968102e-09
940,1.8387151e-09
941,7.3841604e-09
942,4.002665e-09
943,5.7128795e-09
944,5.5547336e-09
945,8.498595e-09
946,8.748054e-09
947,4.573559e-09
948,1.4137966e-09
949,7.0982784e-09
950,7.614822e-09
951,6.756146e-09
952,3.7106307e-09
953,3.0577738e-09
954,1.9873148e-09
955,2.9524123e-09
956,2.3496654e-09
957,2.4021152e-09
958,1.358666e-09
959,3.5661738e-09
960,3.0515552e-09
961,6.272201e-10
962,2.0341073e-09
963,1.1254221e-09
964,1.0345482e-09
965,1.980282e-09
966,4.029669e-09
967,2.2449975e-09
968,3.0807736e-09
969,2.8480094e-09
970,5.1937254e-09
971,4.1407566e-09
972,2.4874145e-09
973,7.340685e-09
974,2.8888991e-09
975,4.587877e-09
976,1.193221e-09
977,5.485262e-09
978,6.374131e-09
979,7.2996738e-09
980,4.3945536e-09
981,3.2746243e-09
982,5.7550116e-09
983,8.242023e-09
984,5.683112e-09
985,4.1766364e-09
986,3.8111825e-09
987,2.1449733e-09
988,1.5894717e-09
989,1.9725188e-09
990,1.3615774e-09
991,3.0424956e-09
992,4.4200403e-09
993,2.726876e-09
994,3.1719847e-09
995,7.639943e-10
996,3.4440268e-09
997,1.8359522e-09
998,4.5354462e-09
999,4.184214e-09
1000,4.0908557e-09
1001,3.317125e-09
1002,3.2768548e-09
1003,1.0029726e-09
1004,3.498085e-09
1005,2.4608477e-09
1006,3.0529157e-09
1007,2.6989115e-09
1008,6.744556e-09
1009,4.370332e-09
1010,1.552467e-09
1011,3.8316865e-09
1012,3.5530854e-09
1013,8.995312e-10
1014,1.0344958e-09
1015,5.953503e-10
1016,2.463503e-09
1017,4.132048e-09
1018,1.3515917e-09
1019,2.064193e-09
1020,1.5791586e-09
1021,5.3841803e-10
1022,3.8831547e-09
1023,4.7872606e-10
1024,1.665332e-09
1025,1.7656245e-09
1026,1.8999016e-09
1027,2.7961096e-09
1028,2.1972613e-10
1029,1.9335697e-09
1030,1.0378712e-09
1031,3.8822712e-10
1032,2.0872253e-09
1033,9.442489e-10
1034,4.9740584e-10
1035,2.964883e-10
1036,1.1317932e-09
1037,4.1940557e-10
1038,4.5658377e-10
1039,1.2514746e-09
1040,1.6157297e-09
1041,6.6451616e-10
1042,8.1234314e-10
1043,2.3823457e-09
1044,2.579853e-10
1045,7.0068734e-10
1046,1.7523222e-10
1047,6.5428485e-10
1048,4.987792e-10
1049,1.4255206e-09
1050,1.7470403e-09
1051,2.497695e-10
1052,7.142744e-10
1053,5.8334065e-10
1054,5.5633287e-10
1055,5.2292637e-10
1056,4.525735e-10
1057,8.635793e-10
1058,2.6324833e-09
1059,2.1859279e-09
1060,1.4179651e-09
1061,2.1785318e-09
1062,4.4613754e-10
1063,3.526909e-10
1064,5.006974e-10
1065,1.1123638e-09
1066,6.8385897e-10
1067,1.227345e-09
1068,7.239332e-10
1069,1.1654991e-10
1070,5.5317917e-10
1071,4.169469e-09
1072,2.1753955e-08
1073,3.0926014e-08
1074,3.486777e-07
1075,5.0462955e-07
1076,4.989706e-08
1077,5.1929632e-08
1078,7.32961e-08
1079,8.724197e-08
1080,3.4358717e-08
1081,2.1523286e-08
1082,1.2608413e-08
1083,9.747837e-09
1084,5.029541e-09
1085,8.031104e-09
1086,2.170569e-09
1087,1.0144829e-09
1088,2.9073675e-09
1089,5.3629245e-10
1090,1.6469571e-09
1091,2.9005327e-09
1092,7.1593076e-10
1093,1.424122e-09
1094,2.0360784e-10
1095,6.6900707e-10
1096,3.7827115e-09
1097,7.740513e-09
1098,4.782632e-10
1099,3.3879393e-09
1100,3.0261647e-09
1101,2.6147773e-10
1102,9.176252e-10
1103,1.1135799e-09
1104,1.8694044e-10
1105,2.2852273e-09
1106,8.6441243e-10
1107,3.2522824e-09
1108,4.5207316e-10
1109,3.1336846e-09
1110,2.4086617e-09
1111,1.0403951e-09
1112,1.4562498e-09
1113,6.0045324e-10
1114,1.3452341e-09
1115,9.412155e-10
1116,1.6192933e-09
1117,4.3975024e-10
1118,2.0141084e-09
1119,1.3233128e-09
1120,6.963224e-10
1121,8.0586066e-10
1122,4.5860604e-10
1123,1.1623574e-10
1124,5.4917526e-10
1125,1.1630896e-09
1126,8.9183505e-10
1127,1.2363153e-09
1128,4.1651546e-10
1129,1.9983172e-10
1130,9.0240637e-10
1131,5.855665e-10
1132,1.1532687e-09
1133,4.7897153e-10
1134,7.216663e-10
1135,1.4709398e-09
1136,5.389389e-10
1137,2.0782262e-10
1138,5.55693e-10
1139,2.1255485e-10
1140,7.4149564e-10
1141,1.0769513e-09
1142,1.5225828e-10
1143,1.0959688e-09
1144,7.437001e-10
1145,5.9231847e-10
1146,9.191634e-10
1147,5.5577015e-10
1148,7.7221074e-10
1149,1.1502196e-09
1150,1.3323298e-09
1151,1.8154969e-09
1152,4.1505413e-10
1153,7.859482e-10
1154,5.370679e-10
1155,3.3800143e-10
1156,1.6098627e-09
1157,9.80649e-11
1158,2.19802e-10
1159,7.6620926e-10
1160,1.6923787e-09
1161,9.830551e-10
1162,4.0496811e-10
1163,6.1044736e-10
1164,7.059011e-10
1165,3.231518e-10
1166,4.3380904e-10
1167,4.800511e-10
1168,7.441569e-10
1169,3.096898e-10
1170,1.14401e-09
1171,9.633755e-10
1172,6.5109185e-10
1173,8.7242813e-10
1174,5.427525e-10
1175,9.204774e-10
1176,1.1297305e-09
1177,4.9462595e-10
1178,1.0547593e-09
1179,1.025291e-09
1180,4.697305e-10
1181,7.0923595e-10
1182,5.1738536e-10
1183,6.712488e-10
1184,1.7880822e-10
1185,3.4495867e-10
1186,3.4787115e-10
1187,1.7077983e-10
1188,8.9336566e-10
1189,8.760381e-11
1190,1.2711376e-10
1191,9.867998e-10
1192,4.225282e-10
1193,5.20018e-10
1194,4.1439685e-10
1195,7.4120443e-10
1196,3.192219e-10
1197,1.959405e-10
1198,4.328681e-10
1199,1.6237518e-10
1200,6.2823735e-10
1201,6.0164274e-10
1202,1.128188e-09
1203,1.5849087e-10
1204,1.8959447e-10
1205,1.873647e-10
1206,1.5185464e-09
1207,3.0066502e-10
1208,4.819028e-10
1209,5.682122e-10
1210,6.9952066e-10
1211,9.86255e-10
1212,1.1116215e-10
1213,7.190362e-10
1214,3.0747124e-10
1215,3.7160625e-10
1216,5.0268645e-10
1217,6.3515654e-10
1218,2.1498703e-09
1219,3.1923325e-10
1220,8.6153795e-10
1221,1.6759e-10
1222,2.6106511e-10
1223,6.3284594e-10
1224,3.660417e-10
1225,2.6279098e-10
1226,1.1992136e-09
1227,8.259209e-10
1228,9.091647e-10
1229,6.6090283e-10
1230,4.2830267e-10
1231,6.989522e-10
1232,3.1133027e-10
1233,3.8136672e-10
1234,6.964737e-10
1235,1.8280961e-10
1236,2.1915035e-10
1237,1.9196625e-10
1238,1.2121105e-09
1239,9.0596454e-11
1240,3.7601433e-10
1241,1.5958615e-10
1242,8.549044e-10
1243,7.011974e-11
1244,2.67435e-10
1245,8.862551e-10
1246,4.9152393e-10
1247,7.592592e-10
1248,5.9901484e-10
1249,4.9780696e-10
1250,4.544755e-10
1251,4.3779436e-10
1252,1.0995052e-09
1253,2.0765357e-10
1254,1.9874822e-09
1255,8.9917757e-10
1256,1.5772746e-09
1257,8.6289953e-10
1258,9.677639e-10
1259,9.953052e-10
1260,1.8205504e-09
1261,3.9336237e-10
1262,2.4889653e-09
1263,1.7766547e-09
1264,1.845131e-09
1265,8.725686e-10
1266,1.9424848e-09
1267,3.4584616e-10
1268,3.0029947e-09
1269,1.136988e-09
1270,2.0738422e-09
1271,3.764251e-09
1272,4.54451e-09
1273,3.719439e-09
1274,3.4821916e-09
1275,1.321322e-09
1276,2.2522078e-09
1277,6.2905157e-09
1278,3.805532e-09
1279,2.464729e-09
1280,4.493551e-09
1281,5.795212e-09
1282,2.4227342e-09
1283,8.7039337e-10
1284,4.937726e-10
1285,2.160303e-09
